日期,高锰酸钾指数,化学需氧量,五日生化需氧量,总有机碳,氨氮,色度,电导率,溶解性总固体,浊度,硝酸盐氮,叶绿素a,氟化物
3/11/2021 11:00,5.9,0,2.9,3.6,0.016,17,1137.8,739.475,8,2.743,0,0.7415
3/11/2021 12:00,5.9,0,2.9,3.6,0.016,17,1137.85,739.494,8,2.748,0,0.757
3/11/2021 13:00,5.9,0,2.9,3.6,0.016,17,1137.9,739.5135,8,2.7525,0,0.776
3/11/2021 14:00,5.9,0,2.9,3.6,0.016,17,1137.9,739.5295,8,2.7565,0,0.776
3/11/2021 15:00,5.9,0,2.9,3.6,0.016,17,1137.9,739.544,8,2.76,0,0.756
3/11/2021 16:00,5.9,0,2.9,3.6,0.016,17,1137.9,739.56,8,2.7645,0,0.7535
3/11/2021 17:00,5.9,0,2.9,3.6,0.016,17,1137.95,739.5785,8,2.7685,0,0.7515
3/11/2021 18:00,5.9,0,2.9,3.6,0.016,17,1138,739.6035,8,2.7725,0,0.727
3/11/2021 19:00,5.9,0,2.9,3.6,0.016,17,1138,739.6195,8,2.7765,0,0.7255
3/11/2021 20:00,5.9,0,2.9,3.6,0.016,17,1138,739.635,8,2.7785,0,0.743
3/11/2021 21:00,5.9,0,2.9,3.6,0.016,17,1138,739.648,8,2.781,0,0.739
3/11/2021 22:00,5.9,0,2.9,3.6,0.016,17,1138,739.661,8,2.7835,0,0.7465
3/11/2021 23:00,5.9,0,2.9,3.6,0.016,17,1138,739.675,8,2.788,0,0.7485
3/12/2021 0:00,5.9,0,2.9,3.6,0.016,17,1138,739.6935,8,2.7895,0,0.7595
3/12/2021 1:00,5.9,0,2.9,3.6,0.016,17,1138,739.712,8,2.792,0,0.764
3/12/2021 2:00,5.9,0,2.9,3.6,0.016,17,1138,739.728,8,2.7965,0,0.752
3/12/2021 3:00,5.9,0,2.9,3.6,0.016,17,1138,739.7465,8,2.8,0,0.7335
3/12/2021 4:00,5.9,0,2.9,3.6,0.016,17,1138,739.764,8,2.803,0,0.7335
3/12/2021 5:00,5.9,0,2.9,3.6,0.016,17,1138,739.775,8,2.8065,0,0.7415
3/12/2021 6:00,5.9,0,2.9,3.6,0.016,17,1138,739.788,8,2.809,0,0.745
3/12/2021 7:00,5.9,0,2.9,3.6,0.016,17,1138,739.8045,8,2.8135,0,0.753
3/12/2021 8:00,5.9,0,2.9,3.6,0.016,17,1138,739.816,8,2.8165,0,0.755
3/12/2021 9:00,5.9,0,2.9,3.6,0.016,17,1138.05,739.8325,8,2.82,0,0.749
3/12/2021 10:00,5.9,0,2.9,3.6,0.016,17,1138.1,739.8495,8,2.823,0,0.7605
3/12/2021 11:00,5.9,0,2.9,3.6,0.016,17,1138.15,739.87,8,2.827,0,0.7605
3/12/2021 12:00,5.9,0,2.9,3.6,0.016,17,1138.2,739.8935,8,2.829,0,0.762
3/12/2021 13:00,5.9,4.02,2.9,3.6,0.016,17,1138.25,739.9115,8,2.8325,0,0.749
3/12/2021 14:00,5.9,4.61,2.9,3.6,0.016,17,1138.3,739.931,8,2.8355,0,0.749
3/12/2021 15:00,5.9,5.2,2.9,3.6,0.016,17,1138.35,739.9505,8,2.838,0,0.768
3/12/2021 16:00,5.9,5.8,2.9,3.6,0.016,17,1138.4,739.969,8,2.8425,0,0.7505
3/12/2021 17:00,5.9,6.39,2.9,3.6,0.016,17,1138.45,739.987,8,2.846,0,0.749
3/12/2021 18:00,5.9,6.99,2.9,3.6,0.016,17,1138.5,740.0045,8,2.8495,0,0.7455
3/12/2021 19:00,5.9,7.58,2.9,3.6,0.016,17,1138.55,740.0225,8,2.853,0,0.7475
3/12/2021 20:00,5.9,8.17,2.9,3.6,0.016,17,1138.6,740.038,8,2.858,0,0.7375
3/12/2021 21:00,5.9,8.77,2.9,3.6,0.016,17,1138.65,740.051,8,2.8615,0,0.7435
3/12/2021 22:00,5.9,9.36,2.9,3.6,0.016,17,1138.7,740.069,8,2.864,0,0.75
3/12/2021 23:00,5.9,5.93,2.9,3.6,0.016,17,1138.75,740.0855,8,2.868,0,0.752
3/13/2021 0:00,5.9,5.94,2.9,3.6,0.016,17,1138.8,740.1,8,2.871,0,0.745
3/13/2021 1:00,5.9,5.94,2.9,3.6,0.016,17,1138.85,740.1185,8,2.875,0,0.7445
3/13/2021 2:00,5.9,5.93,2.9,3.6,0.016,17,1138.9,740.1335,8,2.879,0,0.7355
3/13/2021 3:00,5.9,5.93,2.9,3.6,0.016,17,1138.95,740.147,8,2.882,0,0.723
3/13/2021 4:00,5.9,5.93,2.9,3.6,0.016,17,1139,740.1625,8,2.8855,0,0.711
3/13/2021 5:00,5.9,5.93,2.9,3.6,0.016,17,1139,740.1775,8,2.8895,0,0.719
3/13/2021 6:00,5.9,5.94,2.9,3.6,0.016,17,1139,740.1895,8,2.8935,0,0.7115
3/13/2021 7:00,5.9,5.94,2.9,3.6,0.016,17,1139,740.1995,8,2.8965,0,0.7305
3/13/2021 8:00,5.9,5.94,2.9,3.6,0.016,17,1139,740.2075,8,2.9005,0,0.718
3/13/2021 9:00,5.91,5.94,2.9,3.6,0.016,17,1139,740.215,8,2.904,0,0.7295
3/13/2021 10:00,5.92,5.93,2.905,3.6,0.016,17,1139,740.2225,8,2.908,0,0.7525
3/13/2021 11:00,5.93,5.94,2.91,3.6,0.016,17,1139,740.223,8,2.911,0,0.731
3/13/2021 12:00,5.94,5.95,2.915,3.6,0.016,17,1138.95,740.21,8,2.9135,0,0.7465
3/13/2021 13:00,5.95,5.95,2.915,3.6,0.016,17,1138.95,740.221,8,2.916,0,0.7465
3/13/2021 14:00,5.96,5.95,2.92,3.6,0.016,17,1138.95,740.227,8,2.9185,0,0.7365
3/13/2021 15:00,5.97,5.96,2.925,3.6,0.016,17,1138.95,740.229,8,2.922,0,0.7375
3/13/2021 16:00,5.98,5.95,2.93,3.6,0.016,17,1138.95,740.2265,8,2.9245,0,0.7375
3/13/2021 17:00,5.99,5.94,2.935,3.6,0.016,17,1138.95,740.225,8,2.929,0,0.7355
3/13/2021 18:00,6,5.94,2.94,3.6,0.016,17,1138.9,740.195,8,2.9325,0,0.7395
3/13/2021 19:00,6,5.95,2.945,3.6,0.016,17,1138.85,740.177,8,2.9345,0,0.753
3/13/2021 20:00,6,5.95,2.95,3.6,0.016,17,1138.8,740.158,8,2.937,0,0.7465
3/13/2021 21:00,6,5.95,2.955,3.6,0.016,17,1138.75,740.138,8,2.939,0,0.7535
3/13/2021 22:00,6,5.94,2.96,3.6,0.016,17,1138.7,740.106,8,2.9425,0,0.7665
3/13/2021 23:00,6,5.94,2.965,3.6,0.016,17,1138.65,740.0875,8,2.946,0,0.777
3/14/2021 0:00,6,5.93,2.97,3.6,0.016,17,1138.6,740.069,8,2.949,0,0.766
3/14/2021 1:00,6,5.92,2.975,3.6,0.016,17,1138.55,740.0485,8,2.9515,0,0.7485
3/14/2021 2:00,6,5.93,2.98,3.6,0.016,17,1138.5,740.03,8,2.955,0,0.753
3/14/2021 3:00,6,5.93,2.985,3.6,0.016,17,1138.45,740.0145,8,2.9585,0,0.731
3/14/2021 4:00,6,5.93,2.99,3.6,0.016,17,1138.4,739.9945,8,2.962,0,0.743
3/14/2021 5:00,6,5.92,2.995,3.6,0.016,17,1138.35,739.9825,8,2.9655,0,0.7335
3/14/2021 6:00,6,5.92,2.995,3.6,0.016,17,1138.3,739.9715,8,2.9685,0,0.719
3/14/2021 7:00,6,5.92,2.995,3.6,0.016,17,1138.25,739.9645,8,2.9725,0,0.7425
3/14/2021 8:00,6,5.92,2.995,3.6,0.016,17,1138.25,739.9685,8,2.975,0,0.737
3/14/2021 9:00,6,5.92,3,3.6,0.016,17,1138.25,739.9555,8,2.9785,0,0.7605
3/14/2021 10:00,6,5.92,3,3.6,0.016,17,1138.2,739.943,8,2.983,0,0.7565
3/14/2021 11:00,6,5.92,3,3.6,0.016,17,1138.2,739.9385,8,2.9855,0,0.7565
3/14/2021 12:00,6,5.91,3,3.6,0.016,17,1138.2,739.9355,8,2.988,0,0.7475
3/14/2021 13:00,6,5.92,3,3.6,0.016,17,1138.2,739.932,8,2.991,0,0.75
3/14/2021 14:00,6,5.92,3,3.6,0.016,17,1138.25,739.956,8,2.995,0,0.7425
3/14/2021 15:00,6,5.92,3,3.6,0.016,17,1138.3,739.966,8,2.997,0,0.7495
3/14/2021 16:00,6,5.92,3,3.6,0.016,17,1138.35,739.979,8,3.0005,0,0.7705
3/14/2021 17:00,6,5.91,3,3.6,0.016,17,1138.4,739.9925,8,3.003,0,0.7685
3/14/2021 18:00,6,5.91,3,3.6,0.016,17,1138.45,740.023,8,3.0055,0,0.772
3/14/2021 19:00,6,5.91,3,3.6,0.016,17,1138.5,740.0375,8,3.0075,0,0.7635
3/14/2021 20:00,6,5.92,3,3.6,0.016,17,1138.55,740.053,8,3.011,0,0.7645
3/14/2021 21:00,6,5.93,3,3.6,0.016,17,1138.6,740.064,8,3.0135,0,0.7655
3/14/2021 22:00,6,5.93,3,3.6,0.016,17,1138.65,740.0745,8,3.016,0,0.7635
3/14/2021 23:00,6,5.92,3,3.6,0.016,17,1138.7,740.0795,8,3.018,0,0.768
3/15/2021 0:00,6,5.92,3,3.6,0.016,17,1138.75,740.0905,8,3.0205,0,0.766
3/15/2021 1:00,6,5.92,3,3.6,0.016,17,1138.8,740.1005,8,3.0235,0,0.7645
3/15/2021 2:00,6,5.93,3,3.6,0.016,17,1138.85,740.106,8,3.027,0,0.7585
3/15/2021 3:00,6,5.93,3,3.6,0.016,17,1138.9,740.1095,8,3.0295,0,0.7465
3/15/2021 4:00,6,5.93,3,3.6,0.016,17,1138.95,740.1175,8,3.0325,0,0.731
3/15/2021 5:00,6,5.93,3,3.6,0.016,17,1138.95,740.1245,8,3.036,0,0.7095
3/15/2021 6:00,6,5.93,3,3.6,0.016,17,1139,740.138,8,3.0385,0,0.706
3/15/2021 7:00,6,5.92,3,3.6,0.016,17,1139,740.1475,8,3.041,0,0.7
3/15/2021 8:00,6,5.92,3,3.6,0.016,17,1139,740.1565,8,3.045,0,0.7005
3/15/2021 9:00,6,5.93,3,3.6,0.016,17,1139,740.167,8,3.048,0,0.69
3/15/2021 10:00,6,5.93,3,3.6,0.016,17,1139,740.179,8,3.0495,0,0.6985
3/15/2021 11:00,6,5.93,3,3.6,0.016,17,1139,740.1945,8,3.0535,0,0.6825
3/15/2021 12:00,6,5.93,3,3.6,0.016,17,1139,740.211,8,3.057,0,0.681
3/15/2021 13:00,6,5.93,3,3.6,0.016,17,1139,740.231,8,3.061,0,0.667
3/15/2021 14:00,6,5.93,3,3.6,0.016,17,1139,740.2505,8,3.0635,0,0.6575
3/15/2021 15:00,6,5.94,3,3.6,0.016,17,1139.05,740.278,8,3.067,0,0.6435
3/15/2021 16:00,6,5.94,3,3.6,0.0159,17,1139.1,740.3065,8,3.069,0,0.6415
3/15/2021 17:00,6,5.94,3,3.6,0.0159,17,1139.15,740.3425,8,3.0725,0,0.6475
3/15/2021 18:00,6,5.94,3,3.6,0.0159,17,1139.2,740.3825,8,3.0755,0,0.645
3/15/2021 19:00,6,5.94,3,3.6,0.0159,17,1139.25,740.4275,8,3.079,0,0.642
3/15/2021 20:00,6,5.94,3,3.6,0.0158,17,1139.3,740.467,8,3.0815,0,0.622
3/15/2021 21:00,6,5.95,3,3.6,0.0157,17,1139.35,740.508,8,3.083,0,0.624
3/15/2021 22:00,6,5.95,3,3.6,0.0156,17,1139.4,740.562,8,3.0855,0,0.624
3/15/2021 23:00,6,5.95,3,3.6,0.0155,17,1139.45,740.6175,8,3.0875,0,0.626
3/16/2021 0:00,6,5.96,3,3.6,0.0154,17,1139.5,740.6705,8,3.0905,0,0.6405
3/16/2021 1:00,6,5.95,3,3.6,0.0153,17,1139.55,740.726,8,3.0925,0,0.64
3/16/2021 2:00,6,5.94,3,3.6,0.0153,17,1139.65,740.786,8,3.095,0,0.6585
3/16/2021 3:00,6,5.95,3,3.6,0.0152,17,1139.75,740.844,8,3.098,0,0.655
3/16/2021 4:00,6,5.95,3,3.6,0.0152,17,1139.85,740.904,8,3.1,0,0.6575
3/16/2021 5:00,6,5.95,3,3.6,0.0151,17,1139.95,740.9645,8,3.1015,0,0.6455
3/16/2021 6:00,6,5.95,3,3.6,0.0151,17,1140.05,741.024,8,3.104,0,0.636
3/16/2021 7:00,6,5.95,3,3.6,0.0152,17,1140.15,741.0825,8,3.1075,0,0.6495
3/16/2021 8:00,6,5.95,3,3.6,0.0153,17,1140.25,741.1405,8,3.11,0,0.643
3/16/2021 9:00,6,5.95,3,3.6,0.0154,17,1140.35,741.196,8,3.111,0,0.654
3/16/2021 10:00,6,5.94,3,3.6,0.0155,17,1140.45,741.248,8,3.1145,0,0.671
3/16/2021 11:00,6,5.94,3,3.6,0.0156,17,1140.5,741.298,8,3.116,0,0.695
3/16/2021 12:00,6,5.95,3,3.6,0.0157,17,1140.55,741.3505,8,3.118,0,0.717
3/16/2021 13:00,6,5.95,3,3.6,0.0158,17,1140.6,741.398,8,3.12,0,0.7255
3/16/2021 14:00,6,5.96,3,3.6,0.0157,17,1140.65,741.443,8,3.121,0,0.7425
3/16/2021 15:00,6,5.96,3,3.6,0.0157,17,1140.7,741.491,8,3.1225,0,0.749
3/16/2021 16:00,6,5.96,3,3.6,0.0157,17,1140.75,741.538,8,3.124,0,0.767
3/16/2021 17:00,6,5.95,3,3.6,0.0156,17,1140.85,741.5885,8,3.1265,0,0.774
3/16/2021 18:00,6,5.94,3,3.6,0.0156,17,1140.9,741.627,8,3.1285,0,0.7895
3/16/2021 19:00,6,5.94,3,3.6,0.0156,17,1141,741.669,8,3.1315,0,0.8
3/16/2021 20:00,6,5.95,3,3.6,0.0155,17,1141.1,741.7105,8,3.134,0,0.8005
3/16/2021 21:00,6,5.95,3,3.6,0.0155,17,1141.2,741.748,8,3.1365,0,0.819
3/16/2021 22:00,6,5.95,3,3.6,0.0155,17,1141.25,741.7805,8,3.1385,0,0.8015
3/16/2021 23:00,6,5.94,3,3.6,0.0155,17,1141.3,741.8155,8,3.141,0,0.817
3/17/2021 0:00,6,5.94,3,3.6,0.0156,17,1141.35,741.8515,8,3.143,0,0.828
3/17/2021 1:00,6,5.93,3,3.6,0.0157,17,1141.4,741.887,8,3.146,0,0.8295
3/17/2021 2:00,6,5.94,3,3.6,0.0158,17,1141.45,741.922,8,3.148,0,0.8375
3/17/2021 3:00,6,5.94,3,3.6,0.0159,17,1141.5,741.958,8,3.1495,0,0.825
3/17/2021 4:00,6,5.94,3,3.6,0.0159,17,1141.55,741.9925,8,3.1495,0,0.8095
3/17/2021 5:00,6,5.95,3,3.6,0.0159,17,1141.6,742.0255,8,3.1525,0,0.813
3/17/2021 6:00,6,5.94,3,3.6,0.016,17,1141.65,742.0625,8,3.1525,0,0.789
3/17/2021 7:00,6,5.95,3,3.6,0.016,17,1141.7,742.0995,8,3.156,0,0.7785
3/17/2021 8:00,6,5.95,3,3.6,0.016,17,1141.75,742.134,8,3.1585,0,0.7735
3/17/2021 9:00,6,5.95,3,3.6,0.016,17,1141.8,742.1675,8,3.1595,0,0.7545
3/17/2021 10:00,6,5.95,3,3.6,0.016,17,1141.85,742.1995,8,3.1615,0,0.745
3/17/2021 11:00,6,5.95,3,3.6,0.016,17,1141.9,742.228,8,3.164,0,0.7535
3/17/2021 12:00,6,5.94,3,3.6,0.016,17,1141.95,742.2595,8,3.167,0,0.7495
3/17/2021 13:00,6,5.94,3,3.6,0.016,17,1141.95,742.2855,8,3.169,0,0.747
3/17/2021 14:00,6,5.94,3,3.6,0.016,17,1142,742.307,8,3.171,0,0.7395
3/17/2021 15:00,6,5.93,3,3.6,0.016,17,1142,742.326,8,3.173,0,0.738
3/17/2021 16:00,6,5.93,3,3.6,0.016,17,1142.05,742.3615,8,3.1755,0,0.7335
3/17/2021 17:00,6,5.93,3,3.6,0.0159,17,1142.1,742.397,8,3.1775,0,0.735
3/17/2021 18:00,6,5.93,3,3.6,0.0158,17,1142.15,742.4275,8,3.18,0,0.7505
3/17/2021 19:00,6,5.94,3,3.6,0.0157,17,1142.2,742.4555,8,3.181,0,0.749
3/17/2021 20:00,6,5.94,3,3.6,0.0156,17,1142.25,742.482,8,3.183,0,0.7575
3/17/2021 21:00,6,5.94,3,3.6,0.0155,17,1142.3,742.5155,8,3.1835,0,0.7675
3/17/2021 22:00,6,5.95,3,3.6,0.0154,17,1142.35,742.5495,8,3.1865,0,0.768
3/17/2021 23:00,6,5.95,3,3.6,0.0154,17,1142.4,742.581,8,3.189,0,0.7655
3/18/2021 0:00,6,5.96,3,3.6,0.0153,17,1142.45,742.6125,8,3.1925,0,0.7835
3/18/2021 1:00,6,5.96,3,3.6,0.0153,17,1142.5,742.647,8,3.1935,0,0.776
3/18/2021 2:00,6,5.96,3,3.6,0.0152,17,1142.55,742.6615,8,3.197,0,0.779
3/18/2021 3:00,6,5.96,3,3.6,0.0152,17,1142.6,742.688,8,3.197,0,0.777
3/18/2021 4:00,6,5.95,3,3.61,0.0152,17,1142.65,742.7165,8,3.1985,0,0.7685
3/18/2021 5:00,6,5.94,3,3.61,0.0153,17,1142.7,742.7505,8,3.201,0,0.7735
3/18/2021 6:00,6,5.94,3,3.61,0.0153,17,1142.75,742.7855,8,3.203,0,0.7765
3/18/2021 7:00,6,5.94,3,3.61,0.0153,17,1142.8,742.8195,8,3.205,0,0.7845
3/18/2021 8:00,6,5.93,3,3.62,0.0153,17,1142.85,742.8525,8,3.2075,0,0.7825
3/18/2021 9:00,6,5.93,3,3.62,0.0152,17,1142.9,742.8875,8,3.2095,0,0.784
3/18/2021 10:00,6,5.93,3,3.62,0.0153,17,1142.95,742.9315,8,3.2115,0,0.791
3/18/2021 11:00,6,5.93,3,3.62,0.0152,17,1143.05,742.9775,8,3.2125,0,0.7685
3/18/2021 12:00,6,5.94,3,3.62,0.0153,17,1143.1,743.009,8,3.2145,0,0.7735
3/18/2021 13:00,6,5.94,3,3.63,0.0154,17,1143.15,743.0425,8,3.216,0,0.7605
3/18/2021 14:00,6,5.94,3.005,3.62,0.0154,17,1143.2,743.0795,8,3.2175,0,0.7475
3/18/2021 15:00,6,5.95,3.005,3.62,0.0153,17,1143.25,743.1175,8,3.2195,0,0.738
3/18/2021 16:00,6,5.95,3.005,3.62,0.0153,17,1143.3,743.1635,8,3.2215,0,0.719
3/18/2021 17:00,6,5.96,3.005,3.62,0.0154,17,1143.35,743.1975,8,3.224,0,0.7235
3/18/2021 18:00,6,5.97,3.005,3.61,0.0155,17,1143.4,743.2295,8,3.226,0,0.704
3/18/2021 19:00,6,5.98,3.005,3.61,0.0156,17,1143.45,743.265,8,3.2265,0,0.716
3/18/2021 20:00,6,5.98,3.005,3.62,0.0156,17,1143.5,743.301,8,3.228,0,0.722
3/18/2021 21:00,6,5.99,3.005,3.63,0.0157,17,1143.55,743.334,8,3.231,0,0.7275
3/18/2021 22:00,6,5.98,3.005,3.64,0.0157,17,1143.6,743.3885,8,3.2325,0,0.7325
3/18/2021 23:00,6,5.97,3.005,3.63,0.0157,17,1143.65,743.4265,8,3.2355,0,0.7405
3/19/2021 0:00,6,5.98,3.01,3.63,0.0158,17,1143.7,743.4655,8,3.2375,0,0.742
3/19/2021 1:00,6,5.97,3.015,3.63,0.0159,17,1143.75,743.4995,8,3.2405,0,0.76
3/19/2021 2:00,6,5.96,3.015,3.63,0.016,17,1143.8,743.5355,8,3.2435,0,0.7455
3/19/2021 3:00,6,5.96,3.015,3.63,0.016,17,1143.9,743.576,8,3.244,0,0.7265
3/19/2021 4:00,6,5.96,3.015,3.64,0.016,17,1144,743.6165,8,3.2455,0,0.724
3/19/2021 5:00,6,5.96,3.015,3.65,0.016,17,1144.1,743.6565,8,3.248,0,0.728
3/19/2021 6:00,6,5.96,3.02,3.64,0.016,17,1144.2,743.692,8,3.2505,0,0.718
3/19/2021 7:00,6,5.95,3.02,3.64,0.0159,17,1144.25,743.7285,8,3.2525,0,0.7395
3/19/2021 8:00,6,5.96,3.025,3.64,0.0159,17,1144.3,743.7645,8,3.2535,0,0.7265
3/19/2021 9:00,6,5.97,3.03,3.64,0.0159,17,1144.35,743.799,8,3.2555,0,0.7275
3/19/2021 10:00,6,5.96,3.03,3.65,0.0159,17,1144.4,743.8335,8,3.2585,0,0.7285
3/19/2021 11:00,6,5.96,3.03,3.66,0.0159,17,1144.45,743.868,8,3.261,0,0.7175
3/19/2021 12:00,6,5.97,3.035,3.67,0.0159,17,1144.5,743.9,8,3.263,0,0.726
3/19/2021 13:00,6,5.96,3.04,3.67,0.0159,17,1144.55,743.9335,8,3.265,0,0.722
3/19/2021 14:00,6,5.95,3.045,3.66,0.0159,17,1144.6,743.9695,8,3.2655,0,0.7395
3/19/2021 15:00,6,5.95,3.05,3.65,0.0158,17,1144.65,744.0035,8,3.266,0,0.7395
3/19/2021 16:00,6,5.94,3.055,3.66,0.0157,17,1144.7,744.0415,8,3.2675,0,0.7315
3/19/2021 17:00,6.01,5.94,3.055,3.66,0.0157,17,1144.75,744.0795,8,3.27,0,0.741
3/19/2021 18:00,6.01,5.94,3.06,3.66,0.0156,17,1144.8,744.118,8,3.2715,0,0.7375
3/19/2021 19:00,6.01,5.94,3.065,3.67,0.0155,17,1144.85,744.155,8,3.2725,0,0.7285
3/19/2021 20:00,6.02,5.94,3.065,3.67,0.0154,17,1144.9,744.1905,8,3.274,0,0.7275
3/19/2021 21:00,6.02,5.95,3.065,3.67,0.0153,17,1145,744.2315,8,3.2745,0,0.7095
3/19/2021 22:00,6.02,5.94,3.07,3.67,0.0152,17,1145.1,744.2735,8,3.275,0,0.7245
3/19/2021 23:00,6.02,5.94,3.075,3.68,0.0151,17,1145.15,744.3075,8,3.279,0,0.7195
3/20/2021 0:00,6.03,5.95,3.08,3.69,0.015,17,1145.2,744.346,8,3.2805,0,0.7145
3/20/2021 1:00,6.04,5.94,3.085,3.7,0.015,17,1145.25,744.3785,8,3.2815,0,0.719
3/20/2021 2:00,6.04,5.94,3.085,3.7,0.0151,17,1145.3,744.4125,8,3.283,0,0.72
3/20/2021 3:00,6.03,5.94,3.09,3.7,0.0151,17,1145.35,744.444,8,3.285,0,0.719
3/20/2021 4:00,6.04,5.94,3.09,3.7,0.0151,17,1145.4,744.4765,8,3.2865,0,0.7285
3/20/2021 5:00,6.04,5.93,3.09,3.7,0.0151,17,1145.45,744.5065,8,3.2885,0,0.725
3/20/2021 6:00,6.03,5.94,3.09,3.7,0.0152,17,1145.5,744.542,8,3.2885,0,0.7305
3/20/2021 7:00,6.03,5.94,3.09,3.69,0.0152,17,1145.55,744.574,8,3.2895,0,0.752
3/20/2021 8:00,6.03,5.94,3.09,3.69,0.0152,17,1145.6,744.605,8,3.2925,0,0.757
3/20/2021 9:00,6.03,5.94,3.09,3.69,0.0152,17,1145.65,744.639,8,3.2945,0,0.745
3/20/2021 10:00,6.02,5.94,3.085,3.69,0.0152,17,1145.7,744.6745,8,3.2965,0,0.7265
3/20/2021 11:00,6.01,5.94,3.08,3.69,0.0152,17,1145.75,744.71,8,3.2995,0,0.724
3/20/2021 12:00,6.01,5.94,3.075,3.69,0.0151,17,1145.8,744.748,8,3.3025,0,0.708
3/20/2021 13:00,6.01,5.95,3.075,3.68,0.0151,17,1145.85,744.7855,8,3.304,0,0.69
3/20/2021 14:00,6,5.94,3.07,3.67,0.0151,17,1145.95,744.827,8,3.306,0,0.6995
3/20/2021 15:00,6,5.94,3.065,3.67,0.0151,17,1146.05,744.8695,8,3.3075,0,0.6945
3/20/2021 16:00,6,5.93,3.06,3.67,0.015,17,1146.15,744.9155,8,3.309,0,0.6875
3/20/2021 17:00,6,5.92,3.055,3.68,0.015,17,1146.2,744.959,8,3.311,0,0.698
3/20/2021 18:00,6,5.93,3.05,3.67,0.015,17,1146.25,745.0005,8,3.3135,0,0.7015
3/20/2021 19:00,6,5.94,3.045,3.66,0.015,17,1146.3,745.053,8,3.314,0,0.7215
3/20/2021 20:00,6,5.94,3.04,3.65,0.015,17,1146.35,745.1065,8,3.315,0,0.716
3/20/2021 21:00,6,5.95,3.035,3.64,0.015,17,1146.45,745.168,8,3.317,0,0.709
3/20/2021 22:00,6,5.96,3.03,3.63,0.015,17,1146.55,745.2365,8,3.318,0,0.706
3/20/2021 23:00,6,5.96,3.025,3.63,0.015,17,1146.65,745.309,8,3.3195,0,0.709
3/21/2021 0:00,6,5.96,3.02,3.63,0.015,17,1146.75,745.381,8,3.321,0,0.6965
3/21/2021 1:00,6,5.96,3.015,3.62,0.015,17,1146.85,745.4545,8,3.322,0,0.71
3/21/2021 2:00,6,5.96,3.01,3.61,0.015,17,1146.95,745.524,8,3.324,0,0.711
3/21/2021 3:00,6,5.96,3.01,3.6,0.015,17,1147.05,745.6025,8,3.3255,0,0.706
3/21/2021 4:00,6,5.96,3.005,3.6,0.015,17,1147.15,745.684,8,3.326,0,0.712
3/21/2021 5:00,6,5.96,3,3.6,0.015,17,1147.3,745.7655,8,3.327,0,0.723
3/21/2021 6:00,6,5.95,3,3.6,0.015,17,1147.45,745.8475,8,3.329,0,0.723
3/21/2021 7:00,6,5.95,3,3.6,0.015,17,1147.6,745.9335,8,3.331,0,0.726
3/21/2021 8:00,6,5.94,3,3.6,0.015,17,1147.75,746.0185,8,3.3325,0,0.736
3/21/2021 9:00,6,5.94,3,3.6,0.015,17,1147.9,746.1105,8,3.3335,0,0.751
3/21/2021 10:00,6,5.95,3,3.6,0.0149,17,1148,746.201,8,3.335,0,0.7545
3/21/2021 11:00,6,5.96,3,3.6,0.0149,17,1148.1,746.2925,8,3.3365,0,0.7645
3/21/2021 12:00,6,5.97,3,3.6,0.0148,17,1148.25,746.3775,8,3.3375,0,0.784
3/21/2021 13:00,6,5.98,3,3.6,0.0148,17,1148.4,746.467,8,3.3385,0,0.7755
3/21/2021 14:00,6,5.98,3,3.6,0.0148,17,1148.55,746.556,8,3.34,0,0.7765
3/21/2021 15:00,6,5.97,3,3.6,0.0147,17,1148.7,746.642,8,3.341,0,0.7785
3/21/2021 16:00,6,5.97,3,3.6,0.0146,17,1148.85,746.7275,8,3.3415,0,0.7935
3/21/2021 17:00,6,5.96,3,3.6,0.0145,17,1148.95,746.8115,8,3.3415,0,0.797
3/21/2021 18:00,6,5.96,3,3.6,0.0144,17,1149.05,746.885,8,3.3425,0,0.795
3/21/2021 19:00,6,5.95,3,3.6,0.0143,17,1149.2,746.9695,8,3.344,0,0.7835
3/21/2021 20:00,6,5.94,3,3.6,0.0143,17,1149.35,747.052,8,3.3445,0,0.794
3/21/2021 21:00,6,5.93,3,3.6,0.0142,17,1149.5,747.1395,8,3.3455,0,0.782
3/21/2021 22:00,6,5.93,3,3.6,0.0142,17,1149.65,747.233,8,3.3465,0,0.768
3/21/2021 23:00,6,5.93,3,3.6,0.0142,17,1149.8,747.3155,8,3.348,0,0.759
3/22/2021 0:00,6,5.92,3,3.6,0.0142,17,1149.9,747.378,8,3.3495,0,0.747
3/22/2021 1:00,6,5.92,3,3.6,0.0143,17,1149.95,747.4395,8,3.35,0,0.746
3/22/2021 2:00,6,5.93,3,3.6,0.0144,17,1150.05,747.508,8,3.3525,0,0.7595
3/22/2021 3:00,6,5.94,3,3.6,0.0145,17,1150.15,747.573,8,3.3535,0,0.7405
3/22/2021 4:00,6,5.94,3,3.6,0.0146,17,1150.25,747.635,8,3.353,0,0.7425
3/22/2021 5:00,6,5.95,3,3.6,0.0147,17,1150.35,747.6875,8,3.354,0,0.7275
3/22/2021 6:00,6,5.95,3,3.6,0.0148,17,1150.45,747.734,8,3.356,0,0.7325
3/22/2021 7:00,6,5.95,3,3.6,0.0149,17,1150.55,747.7795,8,3.357,0,0.7395
